Flow ID, Source IP, Source Port, Destination IP, Protocol, Timestamp, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Label
192.168.10.8-205.174.165.68-38612-80-17,192.168.10.8,38612,205.174.165.68,17,5/7/2017 9:55:21,80,99866392,29,40,1758.9058510281864,50851.31863037495,537.6315841210945,26.786753195081182,551.5848158548897,56.37718945654607,766.3342968202628,43.214765389778506,452.7912296345958,330.5433270787003,630659.7799731184,719.9860824390892,0,0,0,0,1,0,2418751.721788538,894201.735226832,2040594.5341328324,3351.991444126323,985767.9271141951,1018448.4989596558,6931203.1364973,28533.85942559664,21297.02221558616,1973553.0481820002,9282651.713132724,19149.296761941692,2.531764938328819,930.6812233980985,185.16625262686708,561.1087741454501,BENIGN
192.168.10.50-172.16.0.1-22830-80-17,192.168.10.50,22830,172.16.0.1,17,5/7/2017 14:45:18,80,589448,2064,37,28553.926348368354,11782.517451713147,1125.4316980892625,87.37901350901554,504.7726473224087,412.0900669927595,654.9860938962491,36.062512159965074,520.0088529901997,235.65740929448924,12343968.155956194,249703.10155577224,0,1,1,0,1,0,797959.2119603895,2081910.523773702,7239739.467717799,31062.09781641467,156178.2076924867,1249483.0987754385,3375417.604419856,87533.77748356662,4515860.777743381,219966.0949000458,802517.6424667035,12467.422981662325,0.6043120680020264,509.35968106684413,107.24004773919829,701.2185598603785,DoS Hulk
192.168.10.1-172.16.0.1-51094-22-6,192.168.10.1,51094,172.16.0.1,6,5/7/2017 16:53:02,22,44841683,39,19,46284.61860278834,52192.1415913102,1036.708652523471,47.37607408515927,465.6698481438869,15.279208190264736,305.1772965582874,41.272222581377584,21.833708702071824,229.3576780258857,448819.2290181824,19652.534525845695,0,0,0,0,0,0,916074.7151031323,1812185.019589368,4243524.134597966,95156.3016888901,3721634.261488613,1873747.1462409764,9991742.41049215,83622.3626766657,3524140.1434242805,1177086.869179643,7687843.421801549,55743.22570571649,0.7427599104566363,510.3419732212542,599.38231977159,422.27300909425975,BENIGN
192.168.10.50-172.16.0.5-63941-80-6,192.168.10.50,63941,172.16.0.5,6,5/7/2017 12:12:30,80,68638041,14,40,46023.2662579128,7005.655433892821,1458.0270017696334,34.32684607076537,64.03852646955762,240.75505999183184,980.712323347739,3.333724268163807,724.3138009003479,321.0917431072709,165557.60755339667,49624.357255283416,0,1,1,1,1,0,3945107.9382742797,2440915.0676091914,980880.9718400979,14845.113496072925,3833482.2014401727,2730035.3960139663,1250001.4877314093,76182.41205512422,3680216.8126037675,416125.7817648768,404756.66259444656,41503.91060798134,4.450979031121447,555.8107170828077,637.3218814141394,133.30696745185296,BENIGN
192.168.10.14-205.174.165.68-44331-32279-17,192.168.10.14,44331,205.174.165.68,17,5/7/2017 12:44:41,32279,605818,2,0,44225.86233000884,8248.811445803605,614.2880575895804,55.47617960819239,365.9142069358205,383.33962860003453,414.0158341343559,87.21996096342586,58.65999390254822,48.726686698955305,120868.23894938281,35298.669866799806,0,1,0,1,0,0,3844686.3772662054,1605903.6723967914,8469323.939904684,10797.997325088381,675869.545565414,863340.5603110223,3930520.284958291,65699.0949234671,4760386.074307419,1667026.0514460984,4500919.505704088,53866.196326588535,2.6868673264843106,624.1137016563174,374.5969592787809,595.5902587495291,PortScan
192.168.10.8-172.16.0.1-42654-443-6,192.168.10.8,42654,172.16.0.1,6,5/7/2017 10:11:33,443,15771931,23,9,9796.13038495472,68591.5960560859,789.0451659043949,87.61178487696355,343.3000317406386,351.79863487133315,163.4800311128768,23.597543034825463,660.9515931245858,81.46285761571315,447644.4869985054,4525.002255721927,1,0,1,0,0,0,1998978.3058400778,327918.4384822705,9937326.271453481,69588.16982626086,1125984.0477429207,72339.51725872267,3951271.02827022,88471.83918919931,4509604.4578510495,351502.30297023075,2907698.9425887233,70826.51701733987,2.6143168827099013,37.733844165501296,152.53019958227776,743.4655623540211,BENIGN
192.168.10.15-205.174.165.73-42748-80-17,192.168.10.15,42748,205.174.165.73,17,5/7/2017 12:49:17,80,397859,3462,13,5929.849203081428,28241.755157958305,1054.422053045979,67.44071625204698,534.4336253209319,471.2739555994632,925.7821284778528,78.91029805666956,139.69403977046227,365.6264589261244,34086072.020922825,168446.11384264578,0,1,0,0,0,0,4576715.706506984,1283737.5649268094,1150639.2330610838,83118.95458067999,3291736.632752485,630378.0015838458,5325726.173585266,32647.925935962165,2586829.7936843596,1993053.7431287866,7933100.839193585,3539.886756827759,3.154507311172989,885.6254339693818,635.9337359206837,448.75933132262105,DoS GoldenEye
192.168.10.8-205.174.165.73-42558-443-17,192.168.10.8,42558,205.174.165.73,17,5/7/2017 13:31:13,443,7865537,23,26,7601.485284010096,35663.14559404317,889.9051894544613,14.781670368992462,641.3232270587938,101.93193509080756,36.43704481532761,77.88112915612105,712.8950428372389,155.41207104870404,664020.6921860464,26832.438452505758,0,1,1,0,0,0,4779994.326993536,2288238.497719274,73054.52889016629,59896.020135192695,3801077.898417165,1981464.0503979335,7545961.740599937,62425.395182106215,938224.4275572816,25141.66132874873,8857210.985927036,46234.14439802613,4.380410439919699,734.8027388579499,446.7516512436182,378.9823956235329,BENIGN
192.168.10.8-172.16.0.5-55135-22-17,192.168.10.8,55135,172.16.0.5,17,5/7/2017 12:22:14,22,49788977,44,32,45974.57984897567,13954.039451961187,490.3474873970171,40.445040631016674,436.63326107351446,277.01092651007076,768.9675828645265,19.231825025942882,724.7584209402256,77.41972560513084,102382.10677000825,1455.6421100476114,1,1,0,0,1,0,849080.8511636971,2090417.235388438,5484361.970622226,68510.19961339631,4522844.034862555,2795172.4946674206,9505314.720009768,36738.42523503831,1636208.0063798078,1793976.6084319903,8506270.444417428,34637.320192893465,1.3840924704930724,168.23021476981603,619.6395505933862,393.6735991792557,BENIGN
192.168.10.5-172.16.0.1-61178-80-6,192.168.10.5,61178,172.16.0.1,6,5/7/2017 9:18:26,80,96803739,24,22,29737.208305596858,46238.56003301393,852.5592544509975,71.37664502950058,138.56420389003796,457.0539480079087,1124.9854741212332,78.87663489277756,78.22340864262218,72.99528384988186,161451.68553181243,34553.10460558086,0,0,0,0,0,0,3076173.787907007,1237198.0173031809,7167932.1882984815,35731.1775472881,3775803.5737042907,2906236.410298276,2260020.773806343,40394.658134904195,612288.5875891366,1478670.9664716283,5758997.181755027,62262.49663254966,4.039861297677096,260.8298664117527,358.92274381872403,636.1399968258654,BENIGN
192.168.10.50-205.174.165.73-64207-22-17,192.168.10.50,64207,205.174.165.73,17,5/7/2017 13:29:00,22,12932519,12,0,2492.014762106004,12992.979115131277,1332.9284248377887,65.3370681259797,282.24823546280544,241.9052087928133,265.0561974875513,41.20967147435894,424.0234590249451,259.21490220918935,27548.84632629284,3268.1241579081143,0,1,0,1,1,0,548480.1875843708,2821757.1856226907,2172483.3215395203,13614.276956717275,1025537.1582191297,1812921.3114996625,961848.4388037384,87231.54065919034,120181.73123535037,2763819.1758959466,1596242.8326151622,97514.1730028355,0.35410689806759377,353.55709558930994,162.31519099984982,712.6230089472241,BENIGN
192.168.10.5-205.174.165.73-61435-53-6,192.168.10.5,61435,205.174.165.73,6,5/7/2017 14:37:02,53,32958904,32,24,41414.41292269244,48177.35312009122,447.70609394533716,4.742764338659045,555.5081706492297,24.033725401578998,267.72544274014535,62.30454751165622,687.4691424058849,341.2635859108229,824529.2081392547,3874.1862044458676,0,1,0,1,1,0,4326545.988046862,1612725.6041107199,2559386.979436752,60020.47973936603,662911.0201018512,1898820.2754019287,4473354.36762014,62856.76528548163,4182552.6781135052,2118825.501981172,6827604.7337582335,47062.494397839815,1.31656356575975,374.81247740389887,608.4055603281831,584.1309998664466,BENIGN
192.168.10.14-172.16.0.1-53091-80-17,192.168.10.14,53091,172.16.0.1,17,5/7/2017 12:29:23,80,63212500,20,31,12275.80365331602,23885.30204948137,592.1554280518989,42.450061160768136,213.48034304442862,56.37932015145214,1211.5653143367458,90.62551355702763,210.65786638758178,305.95800105317926,353219.9515594037,43837.03853715908,1,0,0,0,0,0,4979859.062172944,2184426.4363716445,3159660.375414849,71837.38485208777,4288203.481020704,1105078.8159822521,3908560.052916481,84915.45866488996,4937610.871605465,2262317.2665585955,1894924.7301797578,51772.1757212495,2.9015746614419835,138.22420179825755,80.59266630314865,678.117819668203,BENIGN
192.168.10.1-205.174.165.73-36572-80-6,192.168.10.1,36572,205.174.165.73,6,6/7/2017 11:45:40,80,96381799,41,11,29716.41277528883,91042.07867745649,513.7966949635068,23.872036677260787,611.9015240243323,96.38953914843418,492.66638176731306,3.6641459910060625,559.5299287432147,430.54314103364516,464938.7380971135,17820.785599704886,0,0,0,1,1,0,909169.0597379116,2603853.855038343,9128143.850670153,94063.46830622782,74236.63532969859,1407663.7236403434,7709589.861857805,6764.429952325968,3688401.213837438,1836247.0102088698,8997297.814444432,9394.194068717798,0.5486004364631875,112.9108650821029,401.27903715793565,520.3218004404731,BENIGN
192.168.10.14-172.16.0.1-25093-21-6,192.168.10.14,25093,172.16.0.1,6,6/7/2017 15:38:34,21,25666442,50,23,30112.7830930259,96438.29754788784,785.0212386003617,35.46476267941912,466.2555933863835,291.9380552191989,800.7537060984517,73.32676339222198,549.3818889383666,462.58304970473114,177942.8249003552,2896.351198691127,0,0,0,0,1,0,4539933.643925334,43293.84670781111,1884312.4528481304,9447.118961406431,3965315.4178247736,2483632.2749627335,4840480.457793359,71995.88405503759,1185936.8982732282,1038635.1628746152,7445092.990047448,53966.714682866135,2.27077774411552,625.6650823602122,259.56733565202995,99.23979381123277,FTP-Patator
192.168.10.50-205.174.165.73-43116-22-17,192.168.10.50,43116,205.174.165.73,17,6/7/2017 13:52:12,22,19179684,46,35,7265.9096389912465,26071.82328319767,135.98247438758386,6.1962579907608895,204.78746216224343,65.56476286223779,988.8741200453682,9.186886126016825,484.7479632445774,43.89429829284697,747197.3346654043,17322.978533396665,0,0,1,0,0,0,3157846.1369204377,1417988.5837740197,7009114.669717985,49757.82555463788,1907761.3071966926,833633.250469774,6206325.60582412,66302.8152084318,730670.4990220686,1729743.692318246,1960374.2799237766,3295.8043109402533,4.610796291365631,825.4564129501266,121.84413275762803,143.26983214708378,BENIGN
192.168.10.1-205.174.165.68-38645-53-6,192.168.10.1,38645,205.174.165.68,6,6/7/2017 11:05:49,53,75761871,20,17,1853.3492115493045,96026.7403733806,1316.6727624201044,13.831645307979535,676.7957806372902,105.64408239808942,645.4353864776286,71.18090465533984,540.2831773012196,58.77072639098374,371670.39964854665,8671.0299308684,0,0,0,1,1,0,1227971.1485599387,485694.4389668825,8117994.321688054,59989.84533628111,476066.33669585176,1802107.3625732022,786114.8903876857,88732.12435699679,1837062.0410949062,874621.2381504156,897104.1621580544,21640.443080613924,2.572715584494495,369.070967109374,50.58367402785066,486.4209474686056,BENIGN
192.168.10.15-172.16.0.1-8080-8080-17,192.168.10.15,8080,172.16.0.1,17,6/7/2017 9:02:59,8080,105992603,15,19,37826.99621948317,64034.232289611835,1438.1105095590835,25.102243256237642,497.30979430408377,33.88398117993524,505.9252798919665,38.71390903250109,144.94519435173876,180.65592595388975,308378.68023340154,19214.293128546604,0,0,0,0,1,0,1681642.9211005468,940853.1787169386,4188877.204134063,83376.89550432246,4329660.332360297,216944.19175326018,931591.5987916446,17229.49071815495,3033578.6675878027,1944137.1254156162,7131673.215095317,496.8712450585389,3.7418271989399985,71.7916126844148,359.13793074297473,719.3786885500786,BENIGN
192.168.10.50-205.174.165.68-2969-22-6,192.168.10.50,2969,205.174.165.68,6,6/7/2017 9:39:59,22,74688472,44,29,9901.774765566102,55366.24645105863,666.6624277303249,34.95154701479303,462.48124467107675,496.4354436868689,530.9654967490278,18.05749234174614,351.2485270773242,220.26084540134784,971038.4268387858,33303.04379162421,0,0,0,1,1,0,2264162.5958647947,611217.0339765529,7062736.484696198,14838.88728899776,1580228.2429820197,1295794.6810986968,5265128.478423494,45165.28782976349,4316129.574717348,182630.3442329116,3146099.825574805,80370.62838205423,3.8816526297160596,356.4972864291678,721.8312711159243,48.01900868078779,BENIGN
192.168.10.8-205.174.165.73-16221-25-6,192.168.10.8,16221,205.174.165.73,6,6/7/2017 16:48:46,25,107576238,22,3,9373.332229876518,30622.328194694437,149.6137136711595,13.44442076050294,462.47172315251584,261.0521350453614,897.6045644832163,52.222273595721155,164.834153072301,418.0041344560473,136874.34160668755,12801.780600921125,0,0,0,0,0,0,3110293.4733337066,171012.30264607203,4389670.202190058,17432.519033864337,725328.9204990404,2190761.0275999606,307378.48260336986,78046.6097133568,1070308.4494573355,35860.3730977165,37714.52616785131,98637.33088172437,4.874597830786989,224.89018592887555,110.47270866911421,639.8607448490104,BENIGN
192.168.10.14-205.174.165.68-4972-80-17,192.168.10.14,4972,205.174.165.68,17,6/7/2017 12:17:56,80,26554905,43,28,43508.793518471255,63260.86040138753,808.2842057347162,5.587980417662575,253.25132676377808,398.199621267305,792.8672210723659,4.54179894743273,351.16642569114936,89.88893727283492,329096.68062307185,7671.718603813615,0,1,1,0,0,0,4752628.861797777,2106145.0966361593,5189878.843928343,16175.318356877822,995700.3294273132,2507339.1788862785,7931921.238472283,14035.276986666557,438911.2572917836,618693.7072966264,6658243.698442142,51799.03423074833,4.3426048078744435,775.4633038019126,161.8865090054623,114.0581599356352,BENIGN
192.168.10.5-205.174.165.73-12285-25-17,192.168.10.5,12285,205.174.165.73,17,6/7/2017 16:26:45,25,38471000,23,24,2714.888969876578,51449.097724649066,686.605615779479,44.11797011412383,488.39320850668884,473.6941161153503,335.18522965736975,79.34265865077099,415.6284144324496,151.3238492842063,634462.1169602306,3071.580196589285,0,0,0,0,1,0,4448815.34648737,590803.9437801733,6838759.694203301,97385.34171355436,4174816.0402817163,2064941.5305790373,5133710.031541294,16375.764306137164,4293038.271992143,2870638.198928127,9915766.844112394,87976.47533486332,4.420903376047772,226.42047242649554,488.0584081198287,59.709103856598084,BENIGN
192.168.10.12-205.174.165.73-63170-80-6,192.168.10.12,63170,205.174.165.73,6,6/7/2017 15:41:57,80,4427382,1803,34,16941.990871297454,44151.95817387174,983.0537770602359,41.61904678039381,576.7878603422528,107.40375216555687,1220.728010423589,85.94504205869279,20.198064425512918,96.93010279836022,47695319.83229215,406958.49470339366,0,0,0,1,0,0,683097.0652632673,2248062.419175835,8794631.023513626,76820.48926551806,224639.54536336704,1581514.6811078563,164001.53343117062,24415.21907631591,676633.1518988389,310891.14623415226,9932666.865052423,95180.7746123833,0.6408614646444177,576.4520720238388,268.0565386935226,744.9213778094994,DoS Slowhttptest
192.168.10.12-172.16.0.5-19223-22-6,192.168.10.12,19223,172.16.0.5,6,6/7/2017 12:30:05,22,14636823,11,38,4950.038604618318,78661.44679834034,564.1155588513208,54.15381786183422,301.2927615660138,25.408640489658964,567.5767196078019,32.519099747975524,160.43671776254433,208.53054075202039,728958.3017786943,42224.578263711286,0,1,1,0,1,0,2497119.00349305,1410562.466040397,736472.7612151167,3021.092616761989,2906703.6457277345,134326.36142808164,5855520.68371589,95127.83825285056,3264538.1148059457,2268837.805726247,106127.70515697311,92547.28738445375,3.1361754386820673,993.6895458426054,273.1347746213673,361.0863772010849,BENIGN
192.168.10.8-205.174.165.68-37907-53-6,192.168.10.8,37907,205.174.165.68,6,6/7/2017 17:23:27,53,82302797,5,22,27183.983718921634,15078.452072307868,40.071639647149105,9.182141733801718,677.3470771193136,117.72243232091905,1418.5030955255697,43.19890772375455,596.0172656589734,474.60804706986744,40612.09137877797,27114.75200238766,1,0,0,0,1,0,2976751.3875131086,2328176.8662258666,4503218.7386110285,68468.12064524,3198273.5879215323,1851188.930236817,7438358.009181372,7045.284437776933,1733365.5017384153,1561628.5772162739,6163279.169864442,18991.830502372297,1.6220091459338914,284.77348120462653,387.7932727511019,384.5214475190741,BENIGN
192.168.10.12-172.16.0.5-24967-8080-17,192.168.10.12,24967,172.16.0.5,17,6/7/2017 16:56:30,8080,117735867,20,14,11122.462726184367,80052.93270042517,1046.2812207850727,15.492673188194894,685.9466984295008,125.93753544525138,154.22841264079244,25.33388372286116,445.1549661294191,490.17262823897363,577093.2034678869,33492.89593330564,0,0,1,1,1,0,3650991.6477026097,2615948.346101586,9709650.091952763,96770.7520088038,2091654.136271584,2633710.856276713,964628.7457268455,90400.70268378148,2446373.118615286,1811983.5874842275,2819516.025525337,53968.350181083755,3.7443703850712318,33.70319587850079,372.2959287843951,658.7000999537696,BENIGN
192.168.10.8-172.16.0.1-34673-53-6,192.168.10.8,34673,172.16.0.1,6,6/7/2017 11:35:18,53,91920767,38,23,33637.775588400196,58093.43081077586,29.120017521072516,7.444945712443096,556.266021143106,448.8337110144994,338.02930162398206,52.436981275674164,10.421366058639443,89.7359777067413,958082.8681475286,28163.045322504848,0,1,0,1,0,0,996094.5345117273,509069.47043723904,4458576.830312665,83030.73314730206,3971134.3340866114,1022552.9056728616,5758803.831644388,70223.01938666987,3973946.2543258546,2246947.094161567,466937.5651262753,20102.859457869283,3.9984755444047693,159.0593440608059,54.20258398983846,113.64285197457933,BENIGN
192.168.10.1-205.174.165.73-46805-80-17,192.168.10.1,46805,205.174.165.73,17,6/7/2017 17:55:43,80,7631612,49,20,4571.9263429467865,38506.77624697303,856.6703150353247,36.60622546389799,613.0436821088207,488.6204637633921,349.9248729091339,60.304004927324016,620.7207082011063,69.3704028958862,42640.229317643105,49116.59138922489,0,0,0,0,1,0,747504.4269016729,1628319.9766362996,5750046.471856382,70134.5778625583,473066.40272356593,1985039.9884589054,1633739.6818476347,28957.07579299608,629602.2374101834,2781829.7640210683,9644587.888138255,33925.58024462235,3.550211696863915,285.17681883721434,411.88378423814163,307.0470264178335,BENIGN
192.168.10.1-172.16.0.5-60142-53-6,192.168.10.1,60142,172.16.0.5,6,6/7/2017 13:23:26,53,114254751,23,17,15888.22351587343,12455.024299963035,512.4940068798405,30.699444745295736,225.48784391100367,295.7666161647331,555.813615236168,29.41999855326991,184.42375858181052,237.35015542577486,197225.6984873829,40676.632368535604,1,0,0,0,0,0,301640.318622084,1270754.3921012983,7945419.854706583,15369.37290451903,4807512.118751433,1364576.44519951,90578.59112885036,76215.91479570688,2369118.5032575536,1262787.2175590293,3500076.3852681094,94631.73369831934,2.792079161180623,200.18263302068374,578.8865282877665,702.3210979898952,BENIGN
192.168.10.50-205.174.165.68-39564-22-6,192.168.10.50,39564,205.174.165.68,6,6/7/2017 9:41:51,22,112040163,29,35,8133.532659818543,41180.76012094664,815.951564530374,93.36169621401795,515.3668037001977,55.841716590586564,627.4714874528715,14.502709399335723,490.99821815093156,371.6089681104098,485713.37947758654,49741.92910861351,1,1,0,1,1,0,4037113.890454505,1425234.2169907484,5093795.208525166,30634.585729454644,4928810.6014037235,1097130.0181214274,441904.49266166997,55915.30508452545,2163769.354652487,1952493.0082984567,5465663.632981375,55915.1123797369,0.3833074892760391,571.2419852165912,658.1165485893647,613.8001613894726,BENIGN
192.168.10.15-172.16.0.5-58883-53-6,192.168.10.15,58883,172.16.0.5,6,6/7/2017 15:54:29,53,19817701,43,29,30667.8065957189,4272.375576890941,1116.9946049866505,85.6969167067621,461.9798786708923,362.03471336381426,526.5675420016178,33.709732283022845,214.29055776253105,123.73410832798781,926451.1477292728,27549.528561431685,0,1,0,0,1,0,1662779.1613688553,2377707.4681152096,9436701.790288193,80141.22650470102,2801438.7442824026,2870931.9682695493,1627733.5998923404,94074.53210798334,1533207.1263191148,302461.12554660597,2879049.093401751,36649.674413305656,1.3635219771845886,854.9055984141454,646.9812809243538,605.6512989128171,BENIGN
192.168.10.15-172.16.0.5-38534-80-6,192.168.10.15,38534,172.16.0.5,6,6/7/2017 13:20:49,80,46821574,29,1,29617.480525762076,36102.98830170689,631.6630427524498,38.196961507459726,103.61529163281816,303.29284949183835,1456.4163767128496,43.93000541946977,160.94657216933294,1.6984548667383081,327640.3123250258,13788.577409999642,0,0,0,0,1,0,2915812.1059099203,1431449.1370105266,9849940.595161265,78883.74988759703,2421486.063993168,36960.83336847822,5568177.812183494,89166.2906660612,3716398.3623790373,2793430.1845495817,9832495.280551907,42966.858700610464,2.739884845179236,203.15529043606085,568.2528128536878,503.39074027559735,BENIGN
192.168.10.5-205.174.165.73-39093-80-17,192.168.10.5,39093,205.174.165.73,17,6/7/2017 12:53:37,80,99675439,24,28,35108.18624830349,39677.164513671225,1050.9981084817787,14.424486377717072,420.81187848654184,295.0798917649213,835.0116762830627,39.805189338970614,187.2707142521804,108.08160653924809,726966.9472306154,44494.82921000723,0,1,0,1,1,0,3923808.8674364653,1404906.812429907,4898187.504264437,55989.27880812277,2745493.2053826097,1723184.5315927463,2051693.775570359,83168.65404347511,2177621.3422293663,1366604.9476451487,4179449.014671578,45717.51390162099,0.8699634321308869,629.1919174578566,17.77073647698882,170.2681743946101,BENIGN
192.168.10.1-172.16.0.5-4287-80-6,192.168.10.1,4287,172.16.0.5,6,6/7/2017 9:39:15,80,2772393,4773,17,15815.220039832833,7769.286501141537,1140.1103634315145,13.543109806107346,687.8501957121018,423.9381847584623,462.4437689793033,98.6170074328616,20.129171855393675,15.860599383649587,29389320.144129146,226741.66925430458,0,1,0,0,0,0,4068259.682636251,673413.2331610867,3520991.757515801,89178.08129382276,2086074.759982613,2056679.1070617188,8167515.2495295685,31876.960132782893,2691507.3790325406,1684450.5103506,8099317.714702428,92871.46408738881,0.14520039403680074,465.34125930309,451.86975322327675,511.26269159442114,DoS Hulk
192.168.10.8-205.174.165.73-1114-53-6,192.168.10.8,1114,205.174.165.73,6,6/7/2017 12:52:11,53,108489777,24,38,23095.19674732915,371.3555369422972,175.74082489666304,65.71614876766752,69.0494195559897,286.20075063449684,757.9778512061779,83.89712040347881,681.6341874015235,484.4867976653118,599876.4390667168,45327.41803639246,0,1,0,0,1,0,2585210.051651636,1568363.4394540342,1299793.414237035,37296.80665327124,4225892.419926405,2105424.5993992807,8884452.07364405,76755.85653359118,286459.20585490705,1952829.383161905,6543656.22897346,95206.06433394186,0.81870933350424,806.7023139462689,380.25915756207115,91.73700573274385,BENIGN
192.168.10.15-172.16.0.1-51296-8080-17,192.168.10.15,51296,172.16.0.1,17,6/7/2017 9:27:32,8080,59426820,13,6,11478.542601165742,53785.68719312072,132.74076203518493,37.47982020555205,423.19233044284965,132.4539058873843,197.36349419172728,39.13168192740656,356.4130652780126,58.35297198728673,603482.468958174,2239.0135279699243,0,0,0,1,0,0,2761164.187704475,2097697.834217453,5303716.937619728,78217.40736212062,2735941.250124088,2842879.9238448963,8273231.280451774,45994.11116906593,2489016.6385767525,1747997.2982982895,4913186.8896812685,90675.70869172258,1.715101484314716,934.0741793276859,445.1567144467339,549.5891337896571,BENIGN
192.168.10.12-172.16.0.5-33622-25-17,192.168.10.12,33622,172.16.0.5,17,6/7/2017 8:34:24,25,53437499,38,40,28121.642117176532,79595.26756566497,282.2156972151046,10.875188682717141,215.272668557446,23.068620307454545,985.2394392791695,81.53889614012529,654.9660239899891,496.8698164196593,857631.3658568113,40499.18421611716,0,1,0,0,1,0,2651306.8972799424,1690635.2637143792,4936349.616903535,28402.907488128803,527270.8653064456,1103768.3761235513,3264349.3580662864,25033.228938011063,1141816.6411033776,2978991.817719514,3939994.340665045,99171.11043398797,0.883953149897701,771.4857170152276,462.23556157003594,326.9764068125007,BENIGN
192.168.10.5-172.16.0.1-45347-8080-17,192.168.10.5,45347,172.16.0.1,17,6/7/2017 14:43:47,8080,92042965,37,33,19721.362003736504,44541.48228250364,1174.3735104360778,41.65774727985296,177.60040238439322,271.33976595755826,127.80071236002505,28.322207209007054,240.25986425553307,356.57671751965256,846418.4453533269,46050.38858409379,0,1,1,0,1,0,2543737.6363937864,1417280.1775227138,3340828.2017258285,39769.709894207495,1972387.5338747704,197361.18312739904,6434829.505209596,28633.196686436102,4349548.629368369,1973430.0794958759,8609945.545814078,32772.18273423258,2.9359074191440104,350.5303446261383,166.3691664357554,0.6798875623926504,BENIGN
192.168.10.8-205.174.165.68-35122-8080-6,192.168.10.8,35122,205.174.165.68,6,6/7/2017 14:50:23,8080,72635936,13,5,4049.800666940656,30948.91039334594,24.925030504230726,40.06836735436949,236.39258686465803,106.51161633255268,1056.8019300305161,86.1900872314312,445.90291969246766,455.59784147058633,407615.22641938966,49647.736606091115,0,0,0,0,1,0,2999899.1575951995,2796535.347983976,9562711.151924614,90932.10388961218,3995714.607191216,1260714.6917529965,8969812.236303482,28619.78748508588,4405377.089423666,38671.23354520985,5076287.518140289,70813.50710895295,4.538062984665963,137.0603884111683,621.1033844622656,407.9454667241874,BENIGN
192.168.10.12-172.16.0.5-15711-443-17,192.168.10.12,15711,172.16.0.5,17,6/7/2017 16:30:18,443,87555232,40,32,32183.140205321048,31333.747950306868,935.7600100076409,64.48178762866566,63.010773228666636,476.8105214884896,413.9635977219666,89.34302392235043,24.005487800756093,261.0749182302414,943421.0798361592,43720.151213087294,0,0,0,0,1,0,2987196.6050829706,1400492.3410138884,9349432.053455567,9565.02599491299,3051244.283856317,2857960.7823129846,1508202.7789311802,82643.5235618188,4915897.73848365,200729.9234229001,1078882.8023721396,43534.91044521421,4.5348593496888885,878.9497028767219,621.6886277617621,140.17745593928498,BENIGN
192.168.10.25-205.174.165.68-8619-25-6,192.168.10.25,8619,205.174.165.68,6,6/7/2017 13:23:47,25,94241090,48,14,29100.112244169308,65532.53368480577,1421.90807323446,67.70186979733327,7.211072780641342,372.4924994698514,921.175388379335,74.49245217961315,606.5209718390707,18.9793406329265,299018.253472595,7060.595666470204,0,0,0,0,0,0,3281331.8506302363,301161.34725526953,6708643.632788035,56293.547584237,2402837.637591447,1046395.247772274,1661537.3911838804,86759.65759955526,2422021.5779354824,183051.58854658078,5338602.478852871,21077.797088132178,3.1084125081284366,918.8064231887291,599.9727557106277,217.24407899476677,BENIGN
192.168.10.8-172.16.0.1-57220-80-6,192.168.10.8,57220,172.16.0.1,6,6/7/2017 13:06:58,80,73860131,27,40,39340.10578756479,70017.33621827111,480.6525484334396,58.20323718290934,10.2970477863151,19.236997158382064,924.7833375138711,21.143826100076545,275.49915739365986,473.1000458546736,303075.0635651193,4200.10700838771,0,1,0,0,1,0,534919.4573162835,690587.5940138688,3883955.5382896718,9688.2110905524,3470043.098726163,2165431.0002572,3074401.007610269,3314.275445293424,2126722.1468490427,2886525.706039728,1234229.5019749417,18656.746648049517,3.2406567351442117,527.1379961169188,343.5813188859617,448.5084466571653,BENIGN
192.168.10.14-172.16.0.1-9617-443-17,192.168.10.14,9617,172.16.0.1,17,6/7/2017 14:02:10,443,109297371,45,20,38468.18373449099,54893.76483735496,815.5556968549365,59.084149395978514,592.0038318675298,170.47725304424745,861.3197831783867,9.435527051227165,42.65676710210922,200.68862339957832,793929.0448844269,49920.04486433911,1,1,0,0,0,0,710088.0514430479,691117.8576113345,4577419.948101595,95116.2480807028,4213039.217668991,20193.581603434875,1933273.5001240287,29609.850818555482,3871534.0494682295,141703.33932905033,8485730.474364795,4676.909975410271,2.241265974979215,286.9516986759405,9.113236791116364,645.5659716429603,BENIGN
